Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
26,0.15,0.139250727319823,0.0873672003585077,0.00413161973294313,6.8079270864036e-05,1.09528910636797e-06,3.37294556032028e-08,1.69222640839676e-08,1.6663091759752e-08,1.66648731495926e-08,1.66740076537274e-08,1.66829373585695e-08,1.66921930231649e-08,1.67014683387484e-08,1.67102671889951e-08,1.67182658216451e-08,1.67254895299877e-08,1.67321579885454e-08,1.67384521233605e-08,1.67444502644357e-08,1.6750161121085e-08,1.67555599203702e-08,1.67606064221146e-08,1.67652526508439e-08,1.67694456011e-08,1.67731270246038e-08,1.67762336076301e-08,1.67786957621549e-08,1.67804374338262e-08,1.67813744354819e-08,1.67814138341428e-08,1.67804531239268e-08,1.67783817711027e-08,1.67750752966132e-08,1.67703910220672e-08,1.67641726437544e-08,1.67562527187772e-08,1.67464432275129e-08,1.67345399631969e-08,1.67208837670956e-08,1.66938644721427e-08,4.00585215012246e-09
27,0.15,0.139635896769906,0.0938551723051548,0.00576838537403886,9.59091444387657e-05,1.53139687557279e-06,4.05680774665999e-08,1.70314945310803e-08,1.66664254963304e-08,1.66669418164248e-08,1.66759915483027e-08,1.66850805053392e-08,1.66945368622561e-08,1.67040743038614e-08,1.67132044580343e-08,1.67215968525457e-08,1.672926558227e-08,1.67364281256779e-08,1.67432699580207e-08,1.67498754540376e-08,1.67562598903961e-08,1.67624057256795e-08,1.67682807403614e-08,1.67738458427417e-08,1.6779057891329e-08,1.67838695679019e-08,1.67882296815579e-08,1.67920820715715e-08,1.67953655782885e-08,1.67980125040565e-08,1.67999481624157e-08,1.68010900825244e-08,1.68013500850965e-08,1.68006290435602e-08,1.67988119411818e-08,1.67957726318224e-08,1.67913767694479e-08,1.67854721021813e-08,1.67778921051336e-08,1.67690600124648e-08,1.67480687811222e-08,4.06009391401431e-09
28,0.15,0.139951676685501,0.0994324311646396,0.00789675966218254,0.000133696810878007,2.13036989393069e-06,5.00215957880834e-08,1.71821794446957e-08,1.66702764974012e-08,1.66686122972277e-08,1.66776492298311e-08,1.66868725771255e-08,1.66964870416595e-08,1.67062325197339e-08,1.6715627917722e-08,1.67243366495023e-08,1.67323619206016e-08,1.67399189322821e-08,1.6747197347583e-08,1.67542867826122e-08,1.67612079347552e-08,1.67679491088157e-08,1.67744845239435e-08,1.67807822007893e-08,1.67868068903674e-08,1.67925200231966e-08,1.67978801130522e-08,1.68028417552862e-08,1.68073557255256e-08,1.68113675507566e-08,1.68148171857352e-08,1.6817638246094e-08,1.68197604997757e-08,1.68211052116833e-08,1.68215796593863e-08,1.68210819918266e-08,1.68195045664499e-08,1.68167240533799e-08,1.68126037423425e-08,1.68076340945581e-08,1.67914998268543e-08,4.10351491407861e-09
29,0.15,0.140211858388752,0.104242123943464,0.010629006263605,0.000184560726932277,2.94571035252802e-06,6.29818465172495e-08,1.73890819486476e-08,1.66748505819354e-08,1.66700671739226e-08,1.66790587080374e-08,1.66883975918221e-08,1.66981358124276e-08,1.67080453835656e-08,1.67176524699638e-08,1.67266149563288e-08,1.67349253946469e-08,1.67427965825059e-08,1.67504220841969e-08,1.67578961249012e-08,1.67652439063713e-08,1.67724584706627e-08,1.67795192081883e-08,1.67863998319702e-08,1.67930714040581e-08,1.67995023525648e-08,1.68056589534132e-08,1.68115044102221e-08,1.68169990523656e-08,1.68220990012333e-08,1.68267559451814e-08,1.68309163974032e-08,1.6834524509582e-08,1.6837517920426e-08,1.6839821845974e-08,1.68413539643647e-08,1.68420281252275e-08,1.68417443276237e-08,1.68403892292276e-08,1.68385079083692e-08,1.68262872686837e-08,4.13821869872246e-09
30,0.15,0.140422939822205,0.108379745766555,0.0140952585504087,0.000252561766563196,4.04736503819508e-06,8.0617034196002e-08,1.76715660677309e-08,1.66804898914021e-08,1.66713785821329e-08,1.66802645661592e-08,1.6689709812994e-08,1.66995444624121e-08,1.67095827910634e-08,1.67193585278487e-08,1.67285245748024e-08,1.67370630187214e-08,1.67451840883235e-08,1.67530850202572e-08,1.67608641552542e-08,1.67685504692934e-08,1.67761408559331e-08,1.67836188633428e-08,1.67909627610706e-08,1.6798148656643e-08,1.68051505730882e-08,1.68119409920134e-08,1.68184900026433e-08,1.68247655773778e-08,1.68307323192557e-08,1.68363513129097e-08,1.68415794029343e-08,1.68463722542808e-08,1.6850680638927e-08,1.68544441922116e-08,1.68575962662075e-08,1.6860067977977e-08,1.68617781143406e-08,1.68626314505008e-08,1.68632173047818e-08,1.68541525993168e-08,4.16603077177223e-09
31,0.15,0.140585007175103,0.111931375068962,0.018430505323312,0.000342901301761129,5.52645079455726e-06,1.04461717729849e-07,1.80552323575045e-08,1.66876357227318e-08,1.66725910714181e-08,1.66812865519796e-08,1.66908419215847e-08,1.67007517696055e-08,1.67108906930643e-08,1.67208007454321e-08,1.67301303400257e-08,1.6738851259471e-08,1.67471709659206e-08,1.67552901819364e-08,1.67633109820688e-08,1.67712655347915e-08,1.67791538764378e-08,1.67869629022786e-08,1.67946745288295e-08,1.680226889522e-08,1.68097244952783e-08,1.68170187681148e-08,1.68241273068244e-08,1.68310241926926e-08,1.68376808134322e-08,1.68440657712311e-08,1.6850144177453e-08,1.68558808996432e-08,1.68612372314624e-08,1.68661643874977e-08,1.6870608280124e-08,1.68745138757343e-08,1.68778150719471e-08,1.68804304955266e-08,1.68829852453025e-08,1.68764677589089e-08,4.18834729486248e-09
32,0.15,0.140692555788549,0.114986185641624,0.0237567538382522,0.00046205243391451,7.49901325420516e-06,1.36492161918861e-07,1.85733445255341e-08,1.66968506281658e-08,1.66737418105026e-08,1.66821246028816e-08,1.66918120595549e-08,1.67017813506271e-08,1.67119987187464e-08,1.67220160185693e-08,1.67314775962846e-08,1.67403450764893e-08,1.6748822931725e-08,1.67571152146359e-08,1.67653274419852e-08,1.67734945127641e-08,1.67816190401152e-08,1.67896906185286e-08,1.6797694084806e-08,1.68056127985194e-08,1.68134288246824e-08,1.68211235609029e-08,1.6828676997259e-08,1.68360680949662e-08,1.68432736658107e-08,1.68502683225739e-08,1.68570237861913e-08,1.68635122711013e-08,1.68697034931859e-08,1.68755579606776e-08,1.68810316392391e-08,1.68860805881574e-08,1.68906508503135e-08,1.68946714487525e-08,1.68987964477622e-08,1.68943381423527e-08,4.20620947266035e-09
33,0.15,0.140732710814131,0.117638080635194,0.0301629094755938,0.000617888059982048,1.01105776015872e-05,1.79218950570696e-07,1.92685945536654e-08,1.67088527859332e-08,1.6674868957418e-08,1.66827621263733e-08,1.6692628186439e-08,1.67026462233727e-08,1.6712924902359e-08,1.6723028436752e-08,1.67325974368298e-08,1.67415835080131e-08,1.67501878880496e-08,1.67586178232829e-08,1.67669820556075e-08,1.6775317850676e-08,1.67836299478082e-08,1.6791910123545e-08,1.68001455541205e-08,1.68083221719247e-08,1.68164248950277e-08,1.68244382816874e-08,1.6832345834493e-08,1.68401304117405e-08,1.6847773160869e-08,1.6855253499564e-08,1.68625484315156e-08,1.68696360317956e-08,1.68764927556042e-08,1.68830865709492e-08,1.68893814850094e-08,1.68953424349984e-08,1.69009252274832e-08,1.69060664922231e-08,1.69114438410852e-08,1.69086544120475e-08,4.22052591521948e-09
34,0.15,0.140679227341988,0.11997741427626,0.0377026798573741,0.000819639348258299,1.3540360398389e-05,2.35801374586931e-07,2.01955892955635e-08,1.67245735632953e-08,1.66760140485983e-08,1.66831822571188e-08,1.66932967218277e-08,1.67033571810949e-08,1.67136839972381e-08,1.67238575529327e-08,1.67335149637765e-08,1.674259795374e-08,1.67513042588532e-08,1.67598441958266e-08,1.67683295831744e-08,1.67767997686356e-08,1.67852612480255e-08,1.6793707564584e-08,1.68021277712278e-08,1.68105098619701e-08,1.68188410354692e-08,1.68271083696715e-08,1.68352981677446e-08,1.68433963971003e-08,1.68513876715464e-08,1.68592552516244e-08,1.68669803577867e-08,1.68745457345821e-08,1.68819332264757e-08,1.6889116789024e-08,1.68960668559496e-08,1.69027554620735e-08,1.69091462659771e-08,1.69151812505962e-08,1.69215573093845e-08,1.69201242281711e-08,4.23199595716964e-09
35,0.15,0.140483505042278,0.122068830498236,0.0464054087320547,0.00107954954565099,1.80237327864269e-05,3.10345936931067e-07,2.14251243532971e-08,1.67452298230133e-08,1.66772072353297e-08,1.66833964092366e-08,1.66938297158018e-08,1.67039293403508e-08,1.67142941413984e-08,1.67245251587594e-08,1.67342562175157e-08,1.67434192870108e-08,1.67522083449007e-08,1.67608366745833e-08,1.67694190515488e-08,1.67779966545191e-08,1.67865774743113e-08,1.67951564951908e-08,1.68037242795043e-08,1.68122704609261e-08,1.68207840444774e-08,1.68292541372982e-08,1.68376692657054e-08,1.6846017885978e-08,1.68542873876221e-08,1.68624640947525e-08,1.68705325889956e-08,1.68784793323892e-08,1.68862904833835e-08,1.68939448022646e-08,1.69014178560752e-08,1.69086873495574e-08,1.69157232634711e-08,1.69224711174225e-08,1.69296437622517e-08,1.69293169438803e-08,4.24118837816116e-09
36,0.15,0.140083558245981,0.123928601517351,0.0561403608768987,0.00142849651573,2.40401991495986e-05,4.1012555089581e-07,2.30708999207851e-08,1.67726267625665e-08,1.66784569108336e-08,1.66834036337004e-08,1.66942181684949e-08,1.67043567515078e-08,1.67147524673168e-08,1.67250319355404e-08,1.67348258967132e-08,1.67440567124786e-08,1.67529143380434e-08,1.67616148969908e-08,1.67702760390504e-08,1.6778940634058e-08,1.67876179159127e-08,1.67963040508312e-08,1.68049908102271e-08,1.68136691366642e-08,1.68223294974056e-08,1.68309625931015e-08,1.68395587462676e-08,1.68481083953288e-08,1.68566011327376e-08,1.68650257284928e-08,1.68733694597134e-08,1.68816217477203e-08,1.68897721877195e-08,1.68978034034941e-08,1.69056950618812e-08,1.69134293937442e-08,1.69209814802632e-08,1.6928298915137e-08,1.69361079362539e-08,1.6936688048196e-08,4.24855947377349e-09
37,0.15,0.139485265902889,0.125528186346718,0.0660165343130078,0.00196239404196264,3.28996452204285e-05,5.52670950283474e-07,2.53754305196965e-08,1.68102606776842e-08,1.66798767640578e-08,1.66831893336565e-08,1.66944830648356e-08,1.67046637522435e-08,1.6715084707393e-08,1.6725405476157e-08,1.67352538389477e-08,1.67445426932833e-08,1.67534576907194e-08,1.67622176866268e-08,1.67709431688911e-08,1.67796785518063e-08,1.67884341388885e-08,1.67972070657433e-08,1.68059900799605e-08,1.6814775173098e-08,1.68235539728701e-08,1.68323184584106e-08,1.68410603810541e-08,1.68497717566028e-08,1.68584439431252e-08,1.68670676679129e-08,1.68756323545902e-08,1.68841297683192e-08,1.68925522561064e-08,1.69008855510389e-08,1.69091125900358e-08,1.69172192146129e-08,1.69251846328809e-08,1.69329573371116e-08,1.69412749675032e-08,1.69426022496224e-08,4.25447367502821e-09
38,0.15,0.138817985800851,0.12683311219988,0.0747640774542369,0.00279850044172289,4.64187247102248e-05,7.6392526708208e-07,2.87113628863106e-08,1.68635239266051e-08,1.66807545811511e-08,1.66834399358878e-08,1.66946073535586e-08,1.67048135528741e-08,1.67152589213209e-08,1.67256172739605e-08,1.67355151528861e-08,1.67448562632917e-08,1.67538216774285e-08,1.6762632864713e-08,1.67714131328268e-08,1.67802083409005e-08,1.67890297166913e-08,1.67978752000214e-08,1.68067383259934e-08,1.6815611926071e-08,1.68244885554349e-08,1.68333612117425e-08,1.68422227870325e-08,1.68510665547683e-08,1.68598852837267e-08,1.68686712643908e-08,1.68774156332992e-08,1.68861120128288e-08,1.68947549499945e-08,1.6903332681167e-08,1.69118307537828e-08,1.69202378878524e-08,1.6928536642324e-08,1.69366754655024e-08,1.69454018708544e-08,1.69473503300631e-08,4.25922175466138e-09
39,0.15,0.138192449616717,0.12785453283471,0.0822329165288135,0.00397933334072014,6.58385459053862e-05,1.06646130575228e-06,3.34580758258087e-08,1.69386285907823e-08,1.66812520304754e-08,1.66841992251936e-08,1.66946490239971e-08,1.67048592663116e-08,1.67153281556908e-08,1.67257203169672e-08,1.673566295322e-08,1.67450509045021e-08,1.67540603933279e-08,1.67629153784634e-08,1.67717419911553e-08,1.67805874570051e-08,1.67894638184473e-08,1.67983696831447e-08,1.68072992274289e-08,1.68162459548892e-08,1.68252031554861e-08,1.68341646452613e-08,1.68431242246713e-08,1.68520761686896e-08,1.68610143735572e-08,1.68699323779674e-08,1.68788226844234e-08,1.68876803873433e-08,1.68965017842233e-08,1.6905277139909e-08,1.69139940817041e-08,1.69226436162383e-08,1.69312110457807e-08,1.69396440197624e-08,1.69486987273663e-08,1.69511664190803e-08,4.26303780455474e-09
40,0.15,0.137640990851408,0.12863549350635,0.088731805346633,0.00554839828446506,9.26020035713702e-05,1.48721118908347e-06,4.00816067688768e-08,1.7043417817349e-08,1.66827593233113e-08,1.66844075447796e-08,1.66946509420462e-08,1.67048795618722e-08,1.67153668079637e-08,1.67257876677182e-08,1.6735769339604e-08,1.6745197931534e-08,1.67542445586114e-08,1.67631355409371e-08,1.67719998430773e-08,1.67808860173499e-08,1.67898068177797e-08,1.67987614209773e-08,1.68077445218313e-08,1.68167501538925e-08,1.68257722206948e-08,1.6834805166783e-08,1.68438435190975e-08,1.68528823552485e-08,1.68619164718613e-08,1.68709404041255e-08,1.6879947746019e-08,1.68889347434989e-08,1.68978991094568e-08,1.69068327359259e-08,1.6915724903261e-08,1.69245684623658e-08,1.6933350949824e-08,1.69420186111806e-08,1.69513353865146e-08,1.69542383679021e-08,4.26610964599993e-09
41,0.15,0.137165666827354,0.129222732947349,0.0944386041325575,0.00758809338444511,0.000128898498195497,2.06427403486109e-06,4.92216144453094e-08,1.71884980384045e-08,1.66850736791697e-08,1.66845250149254e-08,1.66946665325428e-08,1.67049179264689e-08,1.67154188482302e-08,1.67258629827982e-08,1.67358777460331e-08,1.6745340702678e-08,1.67544176136724e-08,1.6763337016927e-08,1.67722307502625e-08,1.67811486382412e-08,1.67901040930452e-08,1.67990967662515e-08,1.68081217767712e-08,1.68171736075692e-08,1.68262465927017e-08,1.68353357275605e-08,1.68444361151469e-08,1.68535434632728e-08,1.68626532816525e-08,1.68717609039222e-08,1.68808607905175e-08,1.68899501119324e-08,1.68990276881026e-08,1.69080867337621e-08,1.69171178833365e-08,1.6926115401746e-08,1.69350686884407e-08,1.69439221536156e-08,1.69534466893618e-08,1.69567159917529e-08,4.26858722476075e-09
42,0.15,0.136762529296342,0.12965744998889,0.0994312594041152,0.0102095606886954,0.00017773575286302,2.84912400477525e-06,6.17353955191542e-08,1.7388017958928e-08,1.66883308686698e-08,1.66846860450443e-08,1.66947135889864e-08,1.67049918934468e-08,1.67155023917853e-08,1.67259647024107e-08,1.67360070395301e-08,1.67454986298258e-08,1.67545996413462e-08,1.67635406865525e-08,1.677245650251e-08,1.67813981827919e-08,1.67903797250258e-08,1.67994011966434e-08,1.6808458067647e-08,1.68175451600232e-08,1.68266571967264e-08,1.68357895812695e-08,1.68449378622174e-08,1.68540982635508e-08,1.68632668773674e-08,1.68724396641555e-08,1.68816117793597e-08,1.68907811055063e-08,1.68999473558705e-08,1.69091048371062e-08,1.69182452214675e-08,1.69273639290781e-08,1.69364519367163e-08,1.69454513880441e-08,1.69551395273206e-08,1.69587188572658e-08,4.27059003569588e-09
43,0.15,0.136426761538426,0.129974024473532,0.103761447440572,0.0135424216410702,0.000243052605451991,3.90951714749853e-06,7.87540205210953e-08,1.76606923448548e-08,1.66928203123935e-08,1.66849182874427e-08,1.66947883729071e-08,1.67051023925264e-08,1.67156192095307e-08,1.6726095287285e-08,1.67361604696852e-08,1.67456758453868e-08,1.67547957640582e-08,1.67637527557604e-08,1.67726845000136e-08,1.67816433481583e-08,1.67906438436958e-08,1.67996864124417e-08,1.68087668158975e-08,1.68178801580564e-08,1.68270214551275e-08,1.68361864447549e-08,1.68453710197095e-08,1.6854571833299e-08,1.68637854661255e-08,1.68730083330596e-08,1.6882236136528e-08,1.68914673325429e-08,1.6900702361888e-08,1.69099364306314e-08,1.69191620118417e-08,1.6928375422965e-08,1.69375690471127e-08,1.69466824178462e-08,1.69564986116304e-08,1.69603422813938e-08,4.27221276118505e-09
44,0.15,0.136153215103603,0.130200600683292,0.107483988213039,0.0177243435274989,0.000329852916338988,5.33306989911409e-06,1.01753489725419e-07,1.80311298748666e-08,1.66989348558158e-08,1.66852313372541e-08,1.66948734951847e-08,1.67052406501246e-08,1.67157616677547e-08,1.67262479551111e-08,1.67363321994372e-08,1.67458675329394e-08,1.67550022727629e-08,1.67639707027959e-08,1.67729134888111e-08,1.6781884242284e-08,1.67908980197073e-08,1.67999555652343e-08,1.68090528806648e-08,1.6818185285612e-08,1.68273480536508e-08,1.68365371571632e-08,1.68457488394153e-08,1.68549800375842e-08,1.68642275941938e-08,1.68734884652975e-08,1.68827588423396e-08,1.68920375180834e-08,1.69013254553742e-08,1.69106186120712e-08,1.69199102089496e-08,1.69291973054882e-08,1.69384732439964e-08,1.69476749124555e-08,1.69575908996113e-08,1.69616620618965e-08,4.27353251478738e-09
45,0.15,0.135936525453002,0.130360119996922,0.110660513303095,0.0228881181125826,0.000444345782888725,7.23117851530504e-06,1.32632746776899e-07,1.85312985290328e-08,1.67071905385319e-08,1.66856336956321e-08,1.66949396780346e-08,1.67053917263663e-08,1.67159162861238e-08,1.67264101422194e-08,1.6736510677958e-08,1.67460632172453e-08,1.67552098412548e-08,1.6764186412838e-08,1.67731366319045e-08,1.67821153816351e-08,1.67911382044506e-08,1.68002061254883e-08,1.68093153528043e-08,1.68184613888624e-08,1.68276397005166e-08,1.6836846459508e-08,1.68460781473647e-08,1.6855331903151e-08,1.68646050432539e-08,1.6873894732955e-08,1.68831972175551e-08,1.68925120569578e-08,1.69018407346971e-08,1.69111794009854e-08,1.69205219559497e-08,1.69298659984519e-08,1.69392061725626e-08,1.69484762148536e-08,1.69584695294719e-08,1.69627386957839e-08,4.27460790538968e-09
46,0.15,0.135771151416206,0.130471167904148,0.113355949522379,0.0291441705633313,0.000593992607382087,9.74261953951983e-06,1.7379825716173e-07,1.9202252954921e-08,1.67182597259337e-08,1.66861401304263e-08,1.66949470297788e-08,1.67055370164171e-08,1.67160662649971e-08,1.67265659604581e-08,1.67366810351778e-08,1.67462490986616e-08,1.67554057992539e-08,1.67643883975289e-08,1.67733436769132e-08,1.67823278086431e-08,1.67913568026273e-08,1.68004319362343e-08,1.68095495992644e-08,1.68187054345792e-08,1.68278950639854e-08,1.68371148262247e-08,1.6846361402326e-08,1.68556320670598e-08,1.68649244327647e-08,1.68742359685565e-08,1.68835629678456e-08,1.68929056473928e-08,1.69022654843463e-08,1.69116393169814e-08,1.69210217265173e-08,1.69304103593625e-08,1.6939800388025e-08,1.69491231028966e-08,1.6959176595958e-08,1.69636203541446e-08,4.27550598307436e-09
47,0.15,0.135651550184614,0.130548760358374,0.115634460938414,0.0365660936621584,0.000787473580116538,1.30367808073792e-05,2.28250960371644e-07,2.00960390027343e-08,1.67330126378772e-08,1.66867705324053e-08,1.66948549563176e-08,1.67056580165104e-08,1.67161950346224e-08,1.6726699659101e-08,1.67368284396278e-08,1.67464113081813e-08,1.67555772900216e-08,1.6764564860117e-08,1.67735239220797e-08,1.67825119703207e-08,1.6791545457166e-08,1.68006259082115e-08,1.68097498483822e-08,1.68189130485564e-08,1.68281112659548e-08,1.68373409586295e-08,1.68465989144435e-08,1.68558827216837e-08,1.68651899504592e-08,1.6874518280809e-08,1.68838650310763e-08,1.68932291273808e-08,1.69026132276425e-08,1.69120143088271e-08,1.69214277669823e-08,1.69308512653345e-08,1.69402811509299e-08,1.69496450261268e-08,1.69597455850312e-08,1.69643456408859e-08,4.27632198811299e-09
48,0.15,0.135572382201223,0.130604898222371,0.117556651300387,0.0451761645158968,0.00103644787952827,1.73374641711683e-05,2.99904442022613e-07,2.1280269298752e-08,1.67525945767531e-08,1.66875367103052e-08,1.66946493551952e-08,1.67057432179553e-08,1.67162923691223e-08,1.67268015985684e-08,1.67369438746026e-08,1.67465414867325e-08,1.67557166552664e-08,1.67647088698079e-08,1.67736712064931e-08,1.67826625094886e-08,1.67916996703287e-08,1.6800784426903e-08,1.68099134447442e-08,1.68190825921203e-08,1.68282877157999e-08,1.6837525387976e-08,1.68467925267354e-08,1.68560868134147e-08,1.68654059502712e-08,1.68747479668733e-08,1.68841099387549e-08,1.6893491284062e-08,1.69028952333019e-08,1.69123186096764e-08,1.69217567686551e-08,1.69312082096168e-08,1.69406696945371e-08,1.6950065870993e-08,1.69602034214934e-08,1.69649458156786e-08,4.27711364608267e-09
49,0.15,0.135528549394439,0.130648463240754,0.11917686138296,0.0547738607661454,0.0013730380765997,2.31318060643222e-05,3.96035394288642e-07,2.28673685911787e-08,1.67787597250302e-08,1.66884274963253e-08,1.66943135100306e-08,1.67057648721983e-08,1.67163320155483e-08,1.67268466721988e-08,1.67370033648049e-08,1.67466168166249e-08,1.67558022702275e-08,1.67648000289833e-08,1.67737663849473e-08,1.67827615629052e-08,1.67918028913426e-08,1.68008923110756e-08,1.68100266061882e-08,1.68192017228818e-08,1.68284135975673e-08,1.68376588766729e-08,1.68469345763764e-08,1.6856238454365e-08,1.68655684243426e-08,1.68749225029775e-08,1.68842979546969e-08,1.6893694628558e-08,1.6903115149195e-08,1.69125575000297e-08,1.6922016762358e-08,1.69314917668624e-08,1.69409799524623e-08,1.69504027656821e-08,1.69605707318053e-08,1.69654448041167e-08,4.27758895697831e-09
50,0.15,0.13551563914232,0.130685396579345,0.120539671140393,0.0643435693774177,0.00189663491405301,3.17668504421025e-05,5.34553204037752e-07,2.51031425432986e-08,1.68150082640325e-08,1.66895461403808e-08,1.66938129141692e-08,1.67057275473807e-08,1.67163208177994e-08,1.67268415858399e-08,1.67370135660677e-08,1.67466439289005e-08,1.67558407662476e-08,1.67648449875839e-08,1.6773816139832e-08,1.67828158723533e-08,1.6791861943575e-08,1.68009564878152e-08,1.68100963959987e-08,1.68192776826051e-08,1.68284963513584e-08,1.68377491116672e-08,1.68470330547412e-08,1.68563460202743e-08,1.68656860170955e-08,1.68750511669023e-08,1.6884438861115e-08,1.68938490163284e-08,1.69032843735413e-08,1.69127432060306e-08,1.69222207543655e-08,1.69317160115941e-08,1.69412270426246e-08,1.69506720814286e-08,1.69608652885499e-08,1.69658624698825e-08,4.27800662263404e-09
51,0.15,0.135529972553703,0.130718232067365,0.121683099798526,0.0727113129872675,0.00271190241489089,4.49136223261164e-05,7.39778991690255e-07,2.83416729333099e-08,1.68665008596982e-08,1.66903326631976e-08,1.66936665657012e-08,1.6705598841534e-08,1.67162110803534e-08,1.67267417796428e-08,1.6736931721873e-08,1.67465818024557e-08,1.6755792892606e-08,1.67648062914404e-08,1.67737848373579e-08,1.67827916491189e-08,1.67918449141244e-08,1.68009469518336e-08,1.68100947511977e-08,1.68192843845955e-08,1.68285119108386e-08,1.68377740890994e-08,1.6847068070592e-08,1.68563917595821e-08,1.68657432418789e-08,1.68751207244507e-08,1.68845217007749e-08,1.68939461300034e-08,1.69033968431814e-08,1.69128723651999e-08,1.69223680677875e-08,1.69318830623002e-08,1.69414160130136e-08,1.69508819374568e-08,1.69610984266557e-08,1.69662138688376e-08,4.27835802032781e-09
52,0.15,0.135569508517029,0.130747580956771,0.12265019944029,0.0798817968991877,0.00384791967109912,6.36202100714372e-05,1.03179288349468e-06,3.29302238402485e-08,1.69390343263115e-08,1.6690551804102e-08,1.6694291460051e-08,1.6705443794349e-08,1.6716050284062e-08,1.67265943140527e-08,1.67368033755938e-08,1.67464743639111e-08,1.67557009793362e-08,1.6764724687879e-08,1.67737116516379e-08,1.67827265070934e-08,1.67917878717272e-08,1.68008982432138e-08,1.68100547014263e-08,1.68192533682547e-08,1.68284903476296e-08,1.68377624377409e-08,1.68470668375726e-08,1.68564015018419e-08,1.68657645785898e-08,1.68751543440705e-08,1.68845683737794e-08,1.68940066493992e-08,1.69034720704709e-08,1.69129633825183e-08,1.69224760662216e-08,1.69320093153173e-08,1.6941562374467e-08,1.69510470522653e-08,1.69612841756394e-08,1.69665126312582e-08,4.27865678606751e-09
53,0.15,0.135633550343706,0.130770844530352,0.123486270596851,0.086171065031209,0.00534392643245022,8.92089639803595e-05,1.43554384241e-06,3.93044900507779e-08,1.70399902506177e-08,1.66918181195208e-08,1.6694383035295e-08,1.67052883087985e-08,1.67159058311668e-08,1.67264610519938e-08,1.67366880426727e-08,1.67463790012564e-08,1.67556202908814e-08,1.67646533236185e-08,1.67736476136198e-08,1.67826693662895e-08,1.67917376323604e-08,1.68008550817684e-08,1.68100188795988e-08,1.6819225190499e-08,1.68284701554451e-08,1.68377506029145e-08,1.6847063769773e-08,1.68564076495139e-08,1.68657804405732e-08,1.68751804755963e-08,1.68846053958977e-08,1.6894055189797e-08,1.69035328075321e-08,1.69130371902045e-08,1.69225639098525e-08,1.69321122133045e-08,1.69416819124919e-08,1.69511816245071e-08,1.69614352245788e-08,1.69667701379438e-08,4.27891428250782e-09
