Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32
54,25,64.4215338075513,83.8500175218471,81.673959485757,45.9220637675771,31.0231608043028,30.0994990765684,30.0564875891214,30.0526197275316,30.0510940347178,30.050059468248,30.0486750989184,30.0462773782461,30.0426970951754,30.0384771218514,30.0341174335662,30.0297453790683,30.0253716658146,30.0209941105774,30.0166131920821,30.0122239747818,30.0078276642635,30.0034243281183,29.9990140990408,29.994595972917,29.9901701163001,29.9857364939656,29.981298765731,29.9768045927737,29.9727474306065,29.9627118047447,29.9627118047447
55,25,63.9857295207511,83.8234264646046,82.6623234600206,48.1132720440089,31.2120567897635,30.1083621357058,30.0569244890266,30.0527030862671,30.0511532028209,30.0501165631493,30.0487385399571,30.0463612613685,30.0427964127533,30.0385802097955,30.0342202607144,30.0298483974017,30.0254753158593,30.0210986787272,30.0167191504557,30.0123317372031,30.0079375509099,30.0035368942835,29.9991298850924,29.9947156763803,29.9902944627141,29.985866319469,29.9814353153245,29.9769471585537,29.9728957257207,29.9629273249856,29.9629273249856
56,25,63.5554193074648,83.7772716135405,83.5125505265019,50.4225091654305,31.4338224882134,30.1190086484901,30.057429164612,30.0527819696072,30.0512054263642,30.0501663051474,30.0487945290444,30.0464361632445,30.0428883779936,30.0386759934177,30.03431568949,30.0299438664098,30.0255712287022,30.0211952773576,30.0168167793199,30.0124307913616,30.0080382485627,30.0036396874986,29.9992352920692,29.9948240544842,29.9904064831481,29.9859826366646,29.9815570478141,29.9770732353778,29.9730257724793,29.9631210038525,29.9631210038525
57,25,63.1308310424077,83.7149057897138,84.2406895637716,52.8253008030486,31.6929180439022,30.131768972442,30.0580149864086,30.0528548173043,30.0512486405989,30.0502068096879,30.0488413218567,30.0465012603048,30.0429712211435,30.0387631932476,30.0344026169333,30.030030872735,30.0256587063849,30.0212834220212,30.0169059003246,30.0125211323944,30.0081300379231,30.0037332609484,29.9993310803999,29.9949223327983,29.9905077747693,29.9860874747001,29.981666341429,29.9771857848592,29.9731410178579,29.9632970627826,29.9632970627826
58,25,62.7120331255055,83.639167223049,84.8612819083876,55.2980596728943,31.9950195996154,30.147023643191,30.0586991359615,30.0529213467128,30.0512818302563,30.0502371687503,30.0488780944098,30.0465564844146,30.043044565362,30.0388412814278,30.0344806580843,30.0301091245649,30.0257375713669,30.0213630829566,30.0169866420374,30.0126031342764,30.008213405072,30.0038183020666,29.9994180648961,29.9950116634112,29.9905997372161,29.9861825022055,29.9817651679817,29.9772872041032,29.9732441029821,29.9634588541588,29.9634588541588
59,25,62.298974339003,83.5524842119068,85.3876617258268,57.816309350273,32.3483029236851,30.1652303296504,30.0595034960474,30.0529864954972,30.0513050217521,30.0502574409424,30.0489049311614,30.0466019557086,30.0431084757216,30.0389105042061,30.0345500936517,30.0301790096419,30.025808285635,30.021434760613,30.017059633654,30.0126772741211,30.0082890459103,30.0038956452963,29.999497302331,29.9950933225437,29.9906836732278,29.9862692294015,29.9818553321715,29.9773796016395,29.9733374905481,29.963609079898,29.963609079898
60,25,61.8915227339763,83.4568622065895,85.8315770603904,60.3543804410344,32.7640989924639,30.1869294063389,30.0604543013708,30.0530520932436,30.0513192227863,30.0502685600972,30.048922744745,30.0466385510678,30.0431638751926,30.0389717377803,30.0346121696446,30.0302413862561,30.0258716979549,30.0214993645851,30.0171264259973,30.0127447231805,30.0083580868073,30.0039664459672,29.9995700022861,29.9951698298736,29.9907609639415,29.9863490735348,29.981938271848,29.9774645931379,29.973422952903,29.9637497911613,29.9637497911613
61,25,61.4894825980784,83.3540538646479,86.2039409990104,62.8840646888509,33.2572357088097,30.2128008405161,30.0615843206733,30.0531113119422,30.0513262295462,30.0502722659133,30.0489332117226,30.0466678692472,30.0432123207931,30.0390264613168,30.0346677617553,30.0302976646663,30.0259291913937,30.0215582117615,30.0171870479023,30.012806680667,30.0084217340726,30.0040319235877,29.9996374029291,29.9952398745595,29.990832951405,29.9864234294714,29.9820156105573,29.9775435677477,29.97350223523,29.9638828604824,29.9638828604824
62,25,61.0926126605614,83.2455182662434,86.5144515816597,65.3781105766973,33.8429110630111,30.2436737559048,30.0629330923838,30.0531696863238,30.0513284207553,30.0502708669107,30.0489384202956,30.0466919510618,30.0432557822745,30.0390766114336,30.0347185879818,30.0303495950567,30.0259824427921,30.0216129139396,30.0172430848095,30.0128646602606,30.0084814190624,30.0040933996194,29.9997008284809,29.9953049937807,29.9909007530991,29.9864935737573,29.9820892042748,29.9776177944192,29.9735766300944,29.9640097408519,29.9640097408519
63,25,60.700643528849,83.1324636501758,86.7717178288214,67.8142309105832,34.5325104109986,30.2805103467062,30.0645474143112,30.0532365487336,30.0513282641298,30.0502666166742,30.0489408734711,30.0467129504574,30.0432963472293,30.0391241132652,30.0347668940861,30.0303989653399,30.0260332133565,30.0216651198897,30.0172966544268,30.0129200913816,30.0085385207888,30.0041525756176,29.9997615568827,29.9953674059511,29.9909655814426,29.9865605919536,29.9821585307142,29.9776885304664,29.9736471771757,29.9641315194003,29.9641315194003
64,25,60.3132910335557,83.0158789938418,86.9834363856486,70.1759616797895,35.3326389021978,30.3243829844503,30.0664820974887,30.0533163181483,30.0513280640335,30.0502618695878,30.0489424408681,30.0467329566185,30.0433359297009,30.0391707847775,30.0348143281134,30.0304474928013,30.0260829921376,30.0217163662686,30.0173491392781,30.0129744533333,30.0085943373456,30.0042100618273,29.9998207402505,29.9954281317791,29.991028494263,29.9866255041294,29.9822257555246,29.9777566328889,29.9737150553587,29.9642491739027,29.9642491739027
65,25,59.9302725967051,82.8965431091632,87.1565438593686,72.4468441298424,36.2510324790982,30.3765282240166,30.0688017126745,30.0534142817903,30.0513298889848,30.0502583275409,30.0489448665825,30.0467536862076,30.0433761294309,30.039218241854,30.0348624507205,30.0304974357002,30.0261330651358,30.0217676716117,30.0174016938221,30.0130302123933,30.0086499397165,30.0042670326441,29.9998793102056,29.9954880727601,29.9910903397484,29.9866891044367,29.9822913660703,29.977822865742,29.9737805527131,29.964363463235,29.964363463235
66,25,59.5513312780846,82.7750380177836,87.297479134697,74.5953433227905,37.311209268172,30.4386412396205,30.0715884528182,30.0535416519777,30.0513386151668,30.0502605990467,30.0489526475121,30.0467791472772,30.0434209865574,30.0392701741579,30.0349147325729,30.0305499976363,30.0261867070043,30.0218221545458,30.0174570413193,30.0130864270365,30.0087076253363,30.0043256827914,29.9999392645599,29.9955489109103,29.9911527038004,29.9867527085233,29.9823565562432,29.9778882087458,29.9738446911072,29.9644751699768,29.9644751699768
67,25,59.1762457037728,82.6517429213219,87.412579629226,76.5718178766149,38.5544356636376,30.5132085968488,30.0749458057896,30.0537110585234,30.0513585907876,30.0502726292681,30.0489694861612,30.0468129752603,30.04347947945,30.0393301047523,30.0349742248216,30.0306092690126,30.0262473720079,30.0218826752293,30.0175175206253,30.0131472693794,30.0087693410654,30.004387826995,30.0000020100198,29.9956121375559,29.9912176913937,29.9868174929709,29.9824223082041,29.9779535039262,29.9739081617981,29.9645845505195,29.9645845505195
68,25,58.8048232963391,82.5268276577164,87.5087390199176,78.3390672813828,40.008999315312,30.6032846417826,30.0790007996792,30.0539042041011,30.0513914726506,30.0502958581312,30.0489966933469,30.0468567083925,30.0435402518725,30.0393986130216,30.0350420032826,30.0306762584503,30.0263140606344,30.0219493053365,30.0175839838581,30.0132135332032,30.0088357435228,30.004454164184,30.0000683381969,29.9956783558738,29.991283944234,29.9868839788185,29.9824891120858,29.9780192011065,29.9739713824812,29.9646922055844,29.9646922055844
69,25,58.4369148500264,82.4002422561156,87.5936652556094,79.8887344034476,41.672178018248,30.712023496108,30.0839034185105,30.0541502934241,30.0514363123407,30.0503292895578,30.0490333266321,30.0469088653118,30.0436095320037,30.0394751667249,30.0351173863061,30.0307503176673,30.0263873034463,30.0220219499203,30.0176559463695,30.0132847874546,30.0089065728787,30.0045243919576,30.0001380067441,29.9957473832454,29.9913524453225,29.9869521092989,29.9825569919738,29.9780853980241,29.974034529622,29.9647984077528,29.9647984077528
70,25,58.0724356764582,82.271676199082,87.6743935860583,81.2312521649567,43.5232007772679,30.8425670933564,30.0898294557114,30.0544680986709,30.0514899054112,30.0503695201409,30.0490761926575,30.0469666823824,30.0436844031692,30.0395570820576,30.0351978440319,30.0308290913787,30.0264649126231,30.0220986000608,30.0177315634842,30.0133593589945,30.0089803303129,30.0045971850835,30.0002098691344,29.9958182460508,29.9914223985788,29.9870212749,29.9826255535964,29.9781518558489,29.9740975490104,29.9649033035385,29.9649033035385
71,25,57.7114056243679,82.1405083032203,87.7534547526246,82.387068106152,45.5361293146311,30.9980678038052,30.0969824578195,30.0548206227363,30.051548384264,30.0504123674619,30.0491212432763,30.0470265630341,30.0437614033043,30.0396410809094,30.0352803061053,30.0309097122714,30.02654422559,30.0221767972758,30.0178085831618,30.013435194178,30.0090551725942,30.0046709045322,30.0002824927918,29.995889717202,29.9914927867987,29.9870906739202,29.9826942333985,29.9782181985524,29.9741602865604,29.9650069699712,29.9650069699712
72,25,57.353988096312,82.0057813704701,87.8272461855119,83.3826851173046,47.6852909224773,31.1818366354855,30.1056011414116,30.0552063613573,30.0516081941453,30.0504542299577,30.0491650197173,30.0470851278252,30.0438370880005,30.0397239217086,30.0353617186944,30.0309893417942,30.0266225978942,30.0222540923974,30.0178847532504,30.0135102364048,30.0091292529034,30.0047439097882,30.0003544407831,29.9959605610169,29.9915625812574,29.9871594876652,29.9827621915133,29.9782840209803,29.9742225555077,29.9651094455255,29.9651094455255
73,25,57.0004500441077,81.8665253794009,87.890518079692,84.2424298853509,49.9483863145652,31.3975749101921,30.1159653331602,30.0556778229533,30.0516660358543,30.0504917655277,30.0492043609265,30.047138984557,30.0439086046443,30.0398030444432,30.0354396788451,30.0310657124242,30.0266979169742,30.0223285393377,30.0179582882523,30.0135828609616,30.009201105272,30.0048148917228,30.0004245647303,29.9960297883634,29.9916309553042,29.9872270591675,29.982829166065,29.9783490073845,29.9742842009808,29.9652107483071,29.9652107483071
74,25,56.6508806032361,81.7225307261684,87.9403577945427,84.988280892388,52.3025482587062,31.6489307008882,30.1283650529178,30.0562384627189,30.0517208596406,30.0505228006466,30.04923716485,30.0471863908219,30.0439741355772,30.0398767266919,30.0355125305402,30.0311372718627,30.0267687422557,30.022398801335,30.0180279561131,30.0136519496393,30.0092697170446,30.0048829497437,30.0004920772225,29.9960967243886,29.9916973429387,29.9872929406848,29.9828948877235,29.9784129700014,29.9743451358826,29.9653109216741,29.9653109216741
75,25,56.3052074527168,81.5744513818674,87.9760753955915,85.6347468960585,54.7277455047776,31.9411313913725,30.1431721506974,30.0568920314339,30.0517717800838,30.0505460371733,30.0492621535898,30.0472261804807,30.0440325321215,30.0399440394708,30.0355792741701,30.0312030873246,30.0268341827164,30.022464079415,30.0180930089343,30.0137168122074,30.0093344729364,30.0049475452369,30.000556504915,29.996160959024,29.9917614083304,29.9873568672172,29.9829590230646,29.9784757787749,29.9744053530913,29.9654099957742,29.9654099957742
76,25,55.9631728663451,81.4234037349649,87.998519158397,86.1941765543378,57.2025399474948,32.281011591267,30.160812879615,30.0576655864492,30.05181811609,30.0505611397653,30.0492789842582,30.0472594648361,30.0440834868996,30.0400043245067,30.0356395839622,30.0312628424193,30.0268940083172,30.0225242993837,30.0181532555613,30.0137772707391,30.0093952190854,30.0050085202889,30.0006177132024,29.9962223816108,29.9918230537178,29.9874187579509,29.9830213720738,29.9785373228221,29.974464823258,29.9655080152661,29.9655080152661
77,25,55.6244910805726,81.2704166831562,88.0091093961279,86.6767533411744,59.7039420129868,32.6785070642553,30.1818127840212,30.058582932165,30.0518623341548,30.0505686722454,30.0492881773502,30.047283574234,30.0441274476626,30.040057962668,30.0356939357436,30.0313169957971,30.0269485574453,30.0225794074967,30.01820897775,30.013833591234,30.0094521997379,30.0050661033325,30.0006759073731,29.9962811700985,29.9918824581895,29.9874787724571,29.9830821938926,29.9785977214654,29.9745234740586,29.9656050376648,29.9656050376648
78,25,55.2888501402276,81.116311212888,88.0095315334333,87.0922359224492,62.2066910042116,33.1460812407031,30.2067680150087,30.0596740912111,30.0519078456791,30.0505700626367,30.0492910446538,30.0473015102782,30.044165540431,30.0401062837316,30.0357433261206,30.0313664843031,30.0269987473649,30.0226304663553,30.0182609517778,30.0138864785479,30.0095060738537,30.0051208750372,30.0007316016091,29.9963377730661,29.9919399878439,29.9875372179419,29.9831417701423,29.9786571994803,29.9745815531724,29.9657011439789,29.9657011439789
79,25,54.9559922275076,80.9616903038158,88.0012816176094,87.4486710332216,64.6850377714719,33.6985517518752,30.2364415788542,30.0609757333086,30.0519575077705,30.050567210442,30.0492893368584,30.0473149069499,30.0441993125241,30.04015074697,30.0357891332204,30.031412595084,30.0270457741245,30.0226785869389,30.0183102053706,30.0139368721108,30.0095576942475,30.0051735980088,30.0007854886197,29.9963927800217,29.9919961443336,29.9875945104152,29.983200428138,29.9787160025526,29.9746392135973,29.9657964160778,29.9657964160778
80,25,54.6256719654695,80.8070036774396,87.9857506254362,87.7535171005726,67.1155947913794,34.3489820190788,30.2717344855464,30.0625319538457,30.0520154193093,30.0505623535748,30.0492851424529,30.0473257335396,30.0442306286887,30.0401931103208,30.035833018729,30.0314568792147,30.0270910835291,30.0227251119107,30.0183579786892,30.0139858999228,30.009608022526,30.0052251995091,30.0008383865055,29.9964468975895,29.9920515275096,29.9876511481693,29.9832585587692,29.978774419198,29.9746966372664,29.9658909440557,29.9658909440557
81,25,54.2976650766318,80.6525687392149,87.9641589626445,88.013448579257,69.4801991451797,35.1061292573823,30.3136671005974,30.064394445446,30.0520858893229,30.0505576346399,30.049280451639,30.0473358524876,30.0442612524947,30.0402350365878,30.0358765478956,30.0315008064386,30.0271360403177,30.0227713458121,30.0184054245508,30.0140346337878,30.0096587784907,30.0052765792111,30.0008909653579,29.9965007904831,29.9921067082855,29.987707590603,29.9833166381304,29.9788327240973,29.9747539960305,29.9659848143708,29.9659848143708
82,25,53.971769057307,80.4986023065494,87.9375657230939,88.2344185297,71.7625740019224,35.9778990321925,30.3634078177417,30.0666238615387,30.0521733638726,30.050554937981,30.049277002673,30.0473468755127,30.0442927122508,30.0402779756839,30.0359211515859,30.0315456645131,30.0271818509628,30.0228185195404,30.0184535815521,30.0140840024418,30.0097092615301,30.0053284553827,30.000944173021,29.9965550603262,29.9921621926778,29.9877642640735,29.9833747699683,29.9788915915434,29.9748114434768,29.9660780950879,29.9660780950879
83,25,53.6478102875622,80.345243997335,87.9068826809169,88.4216694128749,73.9354850811856,36.984254320952,30.4225059244677,30.0692959620467,30.0522847194931,30.0505579787013,30.0492782626344,30.0473620620203,30.0443280838892,30.0403248223748,30.0359694867352,30.0315939920053,30.0272308797609,30.0228684310305,30.0185044711366,30.0141358662629,30.0097620030368,30.0053822950371,30.0009990173159,29.996610816689,29.9922189297728,29.9878219401955,29.9834337652267,29.9789504908727,29.9748692787091,29.9661708794392,29.9661708794392
84,25,53.3256473211267,80.1925721989393,87.8728891891634,88.5797525810727,75.9523059783115,38.1645246492968,30.4932655722156,30.0725085076105,30.0524289613909,30.0505718750214,30.0492890088991,30.0473859237435,30.0443716497197,30.0403796335441,30.0360263056548,30.031650316192,30.0272864812677,30.0229244118119,30.0185658141514,30.0141930647991,30.0098193981001,30.0054431155106,30.0010574788289,29.996669762733,29.9922783650049,29.9878817511363,29.98352012191,29.9790291220034,29.9749280851618,29.9662666231031,29.9662666231031
85,25,53.0051470310208,80.0406093414962,87.8362479112403,88.7126234198011,77.7726776664621,39.5529020092315,30.5786553900026,30.0763812121396,30.0526121557033,30.050598163847,30.0493105719351,30.0474196847917,30.0444245648177,30.0404435150694,30.036090555779,30.0317137227201,30.0273499985458,30.0229873146981,30.0186281736921,30.0142559707729,30.0098820709717,30.0055053292301,30.0011201376454,29.9967323471308,29.9923410633568,29.9879440590581,29.9835780787041,29.9790895655805,29.9749880134707,29.966358524764,29.966358524764
