Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
4181,0.85,0.849999968040426,0.849999888385907,0.849999778579158,0.849999624015882,0.849999407842055,0.849999113952073,0.84999873285066,0.849998268312532,0.849997738762803,0.849997167965445,0.849996573417834,0.849995964291901,0.849995345324999,0.849994719604979,0.849994089299199,0.849993455913684,0.84999282079126,0.849992184886265,0.849991547356165,0.849990905912748,0.849990262740597,0.849989628097094,0.849989004540111,0.849988357273945,0.84998760873754,0.849986599598371,0.849985974654167,0.849985734548855,0.849985817660745,0.849986330083959,0.849987886324718,0.849991607064379,0.849999537006948,0.850015261151681,0.850044804332852,0.85009785033598,0.850189274611066,0.850341202460657,0.850595992229724,0.851296560581168,0.851296560581168
4182,0.85,0.849999968196111,0.849999888920542,0.849999779618272,0.849999625727889,0.849999410417866,0.849999117554427,0.849998737534026,0.849998273955465,0.849997745106467,0.849997174766052,0.849996580537608,0.84999597166934,0.849995352926338,0.849994727405385,0.849994097281149,0.849993464064513,0.849992829099876,0.849992193350533,0.849991555993967,0.849990914739011,0.849990271698617,0.849989637096877,0.849989013667863,0.849988367084372,0.849987619856384,0.849986618121182,0.849985978012778,0.849985741307144,0.849985821342875,0.849986326680137,0.849987868540228,0.849991560563696,0.849999435406948,0.850015058451815,0.850044423789013,0.850097169563908,0.850188107125174,0.850339275369883,0.850592873069508,0.851290420031001,0.851290420031001
4183,0.85,0.849999968351096,0.849999889452799,0.849999780652854,0.849999627432755,0.849999412983781,0.849999121144744,0.849998742204875,0.849998279587498,0.849997751441705,0.849997181559757,0.849996587650781,0.849995979039965,0.8499953605205,0.849994735198235,0.84999410525508,0.849993472206827,0.849992837399435,0.849992201805066,0.849991564621197,0.849990923554049,0.84999028064587,0.849989646084663,0.849989022783451,0.849988376866612,0.849987630971409,0.849986636265748,0.84998598197249,0.849985747747879,0.849985824969918,0.849986323375814,0.849987850990029,0.849991514507634,0.849999334606699,0.85001485714502,0.850044045608838,0.85009649268566,0.850186945850216,0.850337357868512,0.850589768464209,0.851284305870312,0.851284305870312
4184,0.85,0.849999968505378,0.84999988998268,0.849999781682916,0.849999629130501,0.84999941553984,0.84999912472307,0.849998746863226,0.849998285208638,0.849997757768532,0.84999718834658,0.849996594757391,0.849995986403797,0.849995368107521,0.849994742983548,0.849994113221016,0.849993480340649,0.849992845689972,0.849992210249882,0.849991573237886,0.849990932357919,0.849990289582237,0.849989655061167,0.849989031884782,0.849988386627939,0.849987642055521,0.849986654052518,0.849985986477801,0.849985753955976,0.849985828551427,0.849986320164308,0.849987833660052,0.849991468876037,0.849999234580599,0.850014657200974,0.850043669756812,0.850095819660936,0.85018579073946,0.850335449898506,0.850586678338322,0.851278217990846,0.851278217990846
4185,0.85,0.849999968658963,0.849999890510205,0.849999782708495,0.849999630821178,0.849999418086101,0.849999128289463,0.849998751509121,0.849998290818911,0.849997764086974,0.849997195126563,0.849996601857487,0.849995993760884,0.849995375687449,0.84999475076137,0.849994121179004,0.849993488466025,0.849992853971528,0.849992218685044,0.849991581844055,0.849990941150748,0.849990298507564,0.849989664026866,0.849989040971235,0.849988396369427,0.849987653107993,0.84998667145062,0.849985991498055,0.849985759967096,0.849985832102268,0.849986317052125,0.849987816553347,0.849991423669714,0.849999135328126,0.850014458617566,0.850043296227784,0.850095150478851,0.850184641772815,0.850333551426232,0.850583602637549,0.851272156286107,0.851272156286107
4186,0.85,0.849999968811858,0.849999891035398,0.849999783729633,0.849999632504846,0.849999420622636,0.849999131843992,0.849998756142616,0.849998296418351,0.849997770397069,0.849997201899761,0.849996608951132,0.849996001111293,0.849995383260341,0.849994758531759,0.849994129129098,0.84999349658301,0.849992862244157,0.849992227110612,0.84999159043977,0.849990949932573,0.84999030742198,0.84998967298162,0.849989050043481,0.849988406089746,0.849987664135747,0.849986688452493,0.849985996986356,0.849985765809064,0.849985835626437,0.849986314035238,0.849987799662992,0.849991378880023,0.849999036840175,0.850014261385631,0.850042925011899,0.850094485126808,0.850183498932112,0.85033166242334,0.850580541316791,0.851266120666433,0.851266120666433
4187,0.85,0.849999968964068,0.849999891558278,0.849999784746363,0.849999634181556,0.849999423149506,0.849999135386716,0.849998760763753,0.849998302006986,0.849997776698849,0.849997208666221,0.849996616038383,0.84999600845508,0.849995390826254,0.849994766294766,0.849994137071349,0.849993504691657,0.849992870507913,0.849992235526637,0.849991599025093,0.849990958703436,0.849990316325565,0.849989681925441,0.849989059101734,0.84998841578876,0.849987675140795,0.849986705054785,0.849986002898942,0.849985771508742,0.849985839129047,0.849986311111026,0.849987782982963,0.849991334497995,0.849998939105455,0.850014065491662,0.850042556092785,0.850093823584162,0.850182362189881,0.85032978285268,0.850577494322927,0.851260111038103,0.851260111038103
4188,0.85,0.8499999691156,0.849999892078861,0.849999785758717,0.849999635851351,0.849999425666767,0.849999138917688,0.849998765372574,0.849998307584839,0.849997782992342,0.849997215425991,0.849996623119299,0.849996015792304,0.849995398385245,0.849994774050449,0.849994145005812,0.849993512792015,0.849992878762849,0.849992243933173,0.849991607600079,0.849990967463392,0.849990325218369,0.849989690858388,0.849989068146147,0.849988425466325,0.849987686125287,0.849986721265899,0.84998600918986,0.849985777086533,0.849985842612971,0.849986308276426,0.849987766507983,0.849991290516116,0.849998842114422,0.850013870924012,0.850042189455732,0.850093165831438,0.850181231519211,0.850327912676041,0.850574461600966,0.8512541273032,0.8512541273032
4189,0.85,0.849999969266458,0.849999892597162,0.849999786766722,0.849999637514276,0.849999428174469,0.849999142436961,0.849998769969113,0.849998313151935,0.849997789277576,0.849997222179116,0.849996630193937,0.849996023123025,0.849995405937375,0.849994781798863,0.84999415293254,0.849993520884142,0.84999288700902,0.849992252330276,0.849991616164785,0.84999097621249,0.849990334100454,0.849989699780492,0.849989077176915,0.849988435122291,0.849987697090797,0.849986737100292,0.849986015817465,0.849985782558409,0.849985846079836,0.849986305528091,0.849987750232866,0.849991246927188,0.849998745857867,0.850013677671229,0.850041825086234,0.850092511849573,0.850180106894117,0.850326051857262,0.8505714430988,0.851248169367907,0.851248169367907
4190,0.85,0.849999969416645,0.849999893113192,0.849999787770404,0.849999639170366,0.849999430672659,0.84999914594458,0.849998774553405,0.849998318708291,0.849997795554576,0.849997228925638,0.849996637262351,0.849996030447302,0.849995413482697,0.849994789540066,0.849994160851593,0.84999352896809,0.849992895246477,0.849992260718002,0.849991624719272,0.84999098495078,0.849990342971881,0.849989708691788,0.849989086194213,0.849988444756575,0.849987708038443,0.849986752580728,0.849986022738039,0.849985787937847,0.849985849530199,0.849986302862095,0.849987734152183,0.849991203723828,0.849998650326244,0.850013485721349,0.850041462968938,0.850091861618081,0.850178988286879,0.850324200357521,0.850568438762131,0.851242237139183,0.851242237139183
4191,0.85,0.849999969566163,0.849999893626963,0.849999788769782,0.849999640819655,0.849999433161377,0.849999149440584,0.849998779125474,0.849998324253917,0.849997801823357,0.849997235665595,0.849996644324593,0.84999603776519,0.849995421021267,0.84999479727411,0.849994168763021,0.849993537043911,0.849992903475274,0.849992269096403,0.849991633263593,0.849990993678308,0.849990351832706,0.849989717592311,0.849989095198206,0.849988454369135,0.84998771896898,0.84998676773016,0.849986029914089,0.849985793235392,0.849985852963747,0.849986300274249,0.849987718260512,0.849991160898902,0.849998555510285,0.850013295062388,0.850041103088088,0.850091215115975,0.850177875668822,0.850322358137924,0.850565448535753,0.85123633052131,0.85123633052131
4192,0.85,0.849999969715021,0.849999894138491,0.849999789764888,0.849999642462185,0.849999435640676,0.849999152925024,0.849998783685356,0.849998329788834,0.849997808083946,0.849997242399036,0.849996651380724,0.849996045076755,0.849995428553153,0.849994805001063,0.849994176666889,0.84999354511167,0.849992911695474,0.849992277465544,0.849991641797816,0.849991002395133,0.849990360682995,0.849989726482106,0.849989104189056,0.84998846395999,0.849987729882734,0.849986782575202,0.849986037309795,0.849985798459816,0.849985856379514,0.849986297759965,0.849987702552183,0.849991118445051,0.849998461400391,0.850013105681874,0.850040745427174,0.850090572320976,0.850176769009502,0.850320525156489,0.850562472360549,0.851230449411443,0.851230449411443
4193,0.85,0.849999969863217,0.849999894647781,0.849999790755733,0.849999644097978,0.849999438110584,0.849999156397925,0.849998788233065,0.849998335313043,0.84999781433635,0.849997249125986,0.84999665843079,0.849996052382047,0.849995436078406,0.849994812720974,0.84999418456325,0.849993553171418,0.849992919907129,0.849992285825474,0.849991650321992,0.849991011101299,0.849990369522799,0.849989735361212,0.849989113166892,0.849988473529202,0.849987740779674,0.849986797143308,0.849986044894891,0.849985803617079,0.849985859775894,0.849986295314736,0.849987687021892,0.849991076355552,0.849998367987812,0.850012917568334,0.85004038997094,0.850089933212363,0.850175668280732,0.850318701374355,0.85055951018297,0.851224593718393,0.851224593718393
4194,0.85,0.849999970010756,0.849999895154846,0.849999791742339,0.849999645727067,0.84999944057114,0.849999159859326,0.849998792768623,0.849998340826551,0.849997820580581,0.849997255846482,0.849996665474838,0.849996059681123,0.849995443597084,0.849994820433905,0.849994192452163,0.849993561223212,0.849992928110297,0.849992294176255,0.849991658836184,0.849991019796859,0.849990378352178,0.849989744229676,0.849989122131847,0.849988483076881,0.849987751659511,0.849986811460885,0.849986052642333,0.849985808713158,0.849985863151358,0.849986292933851,0.849987671663994,0.849991034623233,0.849998275263183,0.850012730709414,0.850040036702706,0.850089297767407,0.850174573451404,0.850316886749189,0.850556561943988,0.851218763342403,0.851218763342403
4195,0.85,0.84999997015764,0.849999895659692,0.849999792724721,0.849999647349477,0.849999443022375,0.849999163309254,0.849998797292045,0.849998346329357,0.849997826816646,0.849997262560549,0.849996672512916,0.849996066974032,0.84999545110924,0.849994828139908,0.849994200333683,0.849993569267109,0.849992936305032,0.849992302517943,0.849991667340447,0.849991028481863,0.849990387171183,0.849989753087545,0.84998913108403,0.849988492603162,0.849987762521771,0.849986825552874,0.849986060529662,0.849985813752635,0.849985866504321,0.849986290612942,0.849987656473285,0.849990993241496,0.849998183217815,0.850012545093524,0.850039685606781,0.850088665964506,0.850173484491807,0.850315081240076,0.850553627586692,0.851212958186361,0.851212958186361
4196,0.85,0.849999970303873,0.849999896162331,0.849999793702902,0.849999648965236,0.849999445464326,0.849999166747741,0.849998801803347,0.849998351821463,0.849997833044553,0.84999726926822,0.849996679545069,0.849996074260832,0.849995458614934,0.849994835839045,0.849994208207871,0.849993577303169,0.849992944491398,0.849992310850598,0.849991675834847,0.849991037156365,0.849990395979874,0.849989761934873,0.84998914002355,0.849988502108225,0.849987773365811,0.849986839444758,0.849986068536525,0.849985818739743,0.84998586983314,0.849986288347495,0.849987641444357,0.849990952203477,0.849998091842583,0.850012360708438,0.850039336666441,0.850088037780731,0.850172401370278,0.850313284803719,0.850550707050987,0.851207178149774,0.851207178149774
4197,0.85,0.849999970449457,0.849999896662769,0.849999794676892,0.849999650574368,0.849999447897016,0.84999917017481,0.849998806302539,0.849998357302863,0.849997839264297,0.849997275969511,0.849996686571334,0.849996081541567,0.849995466114212,0.849994843531365,0.849994216074779,0.849993585331447,0.849992952669446,0.849992319174276,0.849991684319439,0.849991045820416,0.849990404778298,0.849989770771712,0.849989148950497,0.849988511592252,0.849987784190948,0.849986853157475,0.849986076647635,0.849985823678329,0.84998587313667,0.849986286133684,0.849987626572442,0.849990911502995,0.849998001129201,0.850012177542942,0.850038989866215,0.850087413194667,0.850171324057247,0.850311497399585,0.850547800280599,0.851201423137692,0.851201423137692
4198,0.85,0.849999970594395,0.849999897161015,0.849999795646711,0.849999652176896,0.849999450320478,0.849999173590487,0.84999881078963,0.849998362773549,0.849997845475879,0.849997282664446,0.849996693591751,0.849996088816285,0.849995473607127,0.849994851216924,0.849994223934464,0.849993593351999,0.849992960839237,0.849992327489037,0.849991692794284,0.849991054474072,0.849990413566508,0.849989779598122,0.849989157864963,0.84998852105546,0.849987794996387,0.849986866712753,0.849986084848803,0.849985828572131,0.849985876413835,0.849986283967648,0.84998761185264,0.849990871133608,0.84999791106892,0.850011995585037,0.850038645189529,0.850086792183049,0.850170252520529,0.850309718983261,0.850544907214422,0.8511956930479,0.8511956930479
4199,0.85,0.849999970738689,0.849999897657078,0.849999796612371,0.849999653772842,0.849999452734737,0.849999176994795,0.849998815264627,0.849998368233513,0.849997851679293,0.849997289353041,0.849996700606355,0.84999609608503,0.849995481093729,0.849994858895775,0.849994231786982,0.849993601364882,0.849992969000828,0.849992335794939,0.849991701259444,0.849991063117383,0.849990422344558,0.849989788414162,0.849989166767027,0.849988530498069,0.849987805781364,0.849986880128571,0.849986093129397,0.849985833424839,0.849985879664059,0.849986281846119,0.849987597280603,0.849990831089444,0.849997821653601,0.850011814823399,0.850038302620528,0.850086174723716,0.850169186729281,0.850307949512469,0.850542027793756,0.851189987782647,0.851189987782647
4200,0.85,0.849999970882341,0.849999898150963,0.849999797573886,0.849999655362227,0.849999455139816,0.849999180387751,0.849998819727533,0.84999837368274,0.849997857874528,0.849997296035307,0.849996707615176,0.849996103347843,0.849995488574061,0.849994866567964,0.849994239632383,0.849993609370149,0.849992977154273,0.84999234409204,0.849991709714977,0.849991071750404,0.849990431112495,0.849989797219893,0.849989175656764,0.849988539920302,0.849987816545126,0.849986893421462,0.849986101480572,0.849985838240002,0.849985882887054,0.849986279766209,0.849987582852301,0.849990791364916,0.849997732875344,0.850011635246958,0.850037962143535,0.850085560794564,0.850168126652603,0.850306188944488,0.85053916195944,0.851184307242595,0.851184307242595
